"ExperimentName","Subject","Session","Procedure.Block.","Running.Block.","Trial","cue_target","Direction","ListNum","JOL","JOL_RT","Group","Recall_prompt","Response","Response_RT","Group.1","Procedure.Trial..1"
"D_JOL D 2",128,1,"BlockProc1","Block1",63,"Drowsy - Sleep","F",16,90,2075,1,NA,NA,"sleepy",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",23,"Stench - Smell","F",17,67,2050,1,NA,NA,"stretch",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",31,"Attire - Clothes","F",18,45,3939,1,NA,NA,"clothes",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",26,"Pilot - Plane","F",19,78,2143,1,NA,NA,"plane",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",8,"Blaze - Fire","F",20,78,2910,1,NA,NA,"fire",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",22,"Bad - Delinquent","B",21,45,1832,1,NA,NA,"villan",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",38,"Stomach - Digestion","B",22,45,1973,1,NA,NA,"liver",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",34,"Money - Wage","B",23,76,3960,1,NA,NA,"banker",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",56,"News - Editor","B",24,66,3760,1,NA,NA,"tool",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",68,"Sting - Hornet","B",25,46,2685,1,NA,NA,"newspaper",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",18,"Cold - Bitter","B",26,56,5490,1,NA,NA,"bee",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",41,"Plant - Root","B",27,25,1678,1,NA,NA,"chill",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",14,"Bird - Swan","B",28,55,2214,1,NA,NA,"swan",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",25,"Dog - Paw","B",29,65,2604,1,NA,NA,"penguin",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",79,"Out - Way","B",30,56,1865,1,NA,NA,"paw",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",59,"Clean - Hygiene","B",31,65,7313,1,NA,NA,"in",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",11,"Water - Bridge","B",32,77,2382,1,NA,NA,"spot",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",28,"Rock - Geology","B",33,67,2127,1,NA,NA,"wet",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",61,"War - Revolution","B",34,34,2249,1,NA,NA,"stop",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",6,"Talk - Discussion","B",35,45,2423,1,NA,NA,"revolution",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",45,"Cow - Herd","B",36,55,2520,1,NA,NA,"communication",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",75,"Card - Credit","B",37,67,2272,1,NA,NA,"milk",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",58,"Flower - Orchid","B",38,24,2628,1,NA,NA,"play",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",82,"Fish - Tuna","B",39,67,1622,1,NA,NA,"cactus",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",19,"Hammer - Chisel","B",40,75,6202,1,NA,NA,"tuna",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",50,"Assignment - Due","S",41,35,8008,1,NA,NA,"enough",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",9,"Amount - Number","S",42,56,6391,1,NA,NA,"due",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",24,"Site - Location","S",43,45,2667,1,NA,NA,"see",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",64,"Waste - Dump","S",44,25,2029,1,NA,NA,"waist",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",49,"Jury - Trial","S",45,75,2966,1,NA,NA,"attorney",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",37,"Design - Architecture","S",46,76,2031,1,NA,NA,"artchietect",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",33,"Bar - Grill","S",47,75,2538,1,NA,NA,"grill",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",47,"Liver - Kidney","S",48,75,3624,1,NA,NA,"stomach",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",46,"End - Begin","S",49,69,3673,1,NA,NA,"begin",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",81,"Wind - Blow","S",50,56,1261,1,NA,NA,"blew",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",80,"Soda - Pop","S",51,76,1437,1,NA,NA,"pop",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",21,"Cheese - Wine","S",52,55,2808,1,NA,NA,"milk",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",20,"Toilet - Bathroom","S",53,78,2532,1,NA,NA,"water",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",77,"Decision - Choice","S",54,56,2261,1,NA,NA,"choice",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",84,"Foot - Shoe","S",55,56,1606,1,NA,NA,"shoe",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",54,"Future - Past","S",56,100,3297,1,NA,NA,"past",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",43,"Salad - Lettuce","S",57,90,4326,1,NA,NA,"lettuce",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",30,"Bee - Honey","S",58,55,3260,1,NA,NA,"honey",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",71,"Child - Baby","S",59,95,3290,1,NA,NA,"kid",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",36,"Round - Circle","S",60,60,1756,1,NA,NA,"circle",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",69,"Clutter - Pusher","U",61,10,3920,1,NA,NA,"cluster",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",32,"Sacking - Dietary","U",62,0,2584,1,NA,NA,"bag",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",66,"Hungry - Park","U",63,56,1542,1,NA,NA,"full",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",55,"Woman - Lift","U",64,78,2193,1,NA,NA,"women",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",62,"Belt - Soon","U",65,67,1874,1,NA,NA,"seat",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",73,"Floor - Discover","U",66,66,3034,1,NA,NA,"discovery",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",29,"Business - Death","U",67,89,2228,1,NA,NA,"attire",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",15,"Sight - Debate","U",68,35,1550,1,NA,NA,"see",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",35,"Bronze - Artery","U",69,45,3063,1,NA,NA,"gold",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",16,"Hand - Fix","U",70,33,1746,1,NA,NA,"shake",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",76,"Position - Machine","U",71,45,3240,1,NA,NA,"body",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",53,"Car - Happy","U",72,22,1362,1,NA,NA,"windshield",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",51,"Tuck - Allow","U",73,76,3556,1,NA,NA,"duck",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",83,"Lion - Art","U",74,78,1474,1,NA,NA,"cat",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",67,"Accident - Strong","U",75,56,2961,1,NA,NA,"car",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",39,"Riddle - Sugar","U",76,56,9050,1,NA,NA,"middle",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",40,"Add - Valley","U",77,35,2636,1,NA,NA,"water",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",78,"Would - Cash","U",78,45,1639,1,NA,NA,"could",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",48,"Sick - Hide","U",79,55,1487,1,NA,NA,"well",1,"recallproc1"
"D_JOL D 2",128,1,"BlockProc1","Block1",52,"Vase - King","U",80,35,1807,1,NA,NA,"glass",1,"recallproc1"
"D_JOL D 2",120,1,"BlockProc2","Block2",14,"Flip - Turn","F",1,4,3398,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",51,"Windshield - Car","F",2,98,5132,1,NA,NA,"car",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",45,"Villain - Bad","F",3,100,3445,1,NA,NA,"evil",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",44,"Penguin - Bird","F",4,98,3674,1,NA,NA,"bird",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",29,"Actress - Star","F",5,100,4202,1,NA,NA,"star",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",31,"Thimble - Thread","F",6,80,6139,1,NA,NA,"thumb",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",59,"Revenge - Even","F",7,98,2905,1,NA,NA,"even",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",27,"Balloon - Pop","F",8,100,4768,1,NA,NA,"pop",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",76,"Strawberry - Fruit","F",9,100,3958,1,NA,NA,"fruit",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",8,"Favorite - Best","F",10,95,3213,1,NA,NA,"best",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",35,"Panther - Cat","F",11,100,3849,1,NA,NA,"cat",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",25,"Breakable - Glass","F",12,98,3907,1,NA,NA,"glass",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",74,"Coffin - Dead","F",13,100,2249,1,NA,NA,"dead",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",50,"Aircraft - Plane","F",14,89,2920,1,NA,NA,"plane",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",42,"Sardine - Fish","F",15,89,3255,1,NA,NA,"fish",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",54,"League - Baseball","F",16,100,3479,1,NA,NA,"baseball",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",18,"Banker - Money","F",17,100,3558,1,NA,NA,"money",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",55,"Truthful - Honest","F",18,98,3357,1,NA,NA,"honest",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",58,"Nap - Sleep","F",19,100,3444,1,NA,NA,"sleep",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",6,"Brawl - Fight","F",20,100,5382,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",72,"Long - Extension","B",21,98,3820,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",66,"Game - Clue","B",22,2,2530,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",73,"Tie - Shoelace","B",23,70,4511,1,NA,NA,"cactus",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",28,"Mystery - Detective","B",24,98,3881,1,NA,NA,"shoelace",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",9,"End - Adjourn","B",25,10,2666,1,NA,NA,"detective",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",38,"Dog - Furry","B",26,100,3891,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",69,"Trash - Litter","B",27,78,7233,1,NA,NA,"bark",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",52,"Red - Cherry","B",28,98,2606,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",15,"Head - Scalp","B",29,85,7253,1,NA,NA,"cherry",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",7,"Car - Driver","B",30,100,3476,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",70,"Cut - Chop","B",31,98,3466,1,NA,NA,"windsheild",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",21,"Donkey - Mule","B",32,88,4290,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",34,"Paper - Document","B",33,89,3956,1,NA,NA,"mule",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",61,"Smell - Incense","B",34,0,3220,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",30,"Eat - Dine","B",35,89,3404,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",36,"Scissors - Shears","B",36,80,4625,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",24,"Fight - Feud","B",37,89,3204,1,NA,NA,"shears",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",85,"Plant - Cactus","B",38,5,5008,1,NA,NA,"fued",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",75,"Cold - Chill","B",39,90,4207,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",67,"Love - Affection","B",40,100,2710,1,NA,NA,"affection",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",71,"Shave - Razor","S",41,98,4723,1,NA,NA,"razor",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",48,"Equal - Rights","S",42,100,3692,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",81,"Jar - Mason","S",43,100,3171,1,NA,NA,"mason",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",68,"Wax - Candle","S",44,100,3474,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",77,"Bracelet - Wrist","S",45,100,3597,1,NA,NA,"wrist",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",64,"Carbon - Element","S",46,78,2808,1,NA,NA,"element",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",11,"Away - Gone","S",47,95,4444,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",33,"Drink - Water","S",48,100,4224,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",20,"Ground - Earth","S",49,78,3728,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",60,"Lonely - Alone","S",50,100,5031,1,NA,NA,"alone",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",17,"Seatbelt - Safety","S",51,97,3528,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",19,"Lie - Truth","S",52,98,5946,1,NA,NA,"saftey",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",80,"Communication - Phone","S",53,78,4526,1,NA,NA,"truth",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",78,"Reel - Rod","S",54,89,3117,1,NA,NA,"telephone",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",63,"Tick - Flea","S",55,98,2994,1,NA,NA,"rod",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",65,"Noise - Loud","S",56,99,3270,1,NA,NA,"flea",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",37,"Have - Own","S",57,0,7677,1,NA,NA,"loud",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",56,"Temper - Tantrum","S",58,0,8197,1,NA,NA,"tantrum",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",12,"Tan - Sun","S",59,80,6733,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",41,"Maroon - Justice","U",60,5,4088,1,NA,NA,"sun",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",57,"Cloth - Stretch","U",61,2,3773,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",16,"Election - Maze","U",62,1,2412,1,NA,NA,"stretch",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",26,"Charm - Vehicle","U",63,0,5513,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",47,"Obtain - Meat","U",64,2,5681,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",40,"Able - Crackle","U",65,0,2093,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",46,"Shake - Shell","U",66,2,3299,1,NA,NA,"meat",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",84,"Fiction - Listen","U",67,0,5518,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",53,"Joke - Keys","U",68,0,8302,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",39,"Hate - Name","U",69,98,2977,1,NA,NA,"listen",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",43,"Bang - Fuzzy","U",70,4,6503,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",83,"Clear - Moat","U",71,0,2392,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",23,"Wet - Dry","S",72,98,5795,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",10,"Steak - Give","U",73,5,6706,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",32,"Late - Early","U",74,100,3702,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",79,"Toil - Lease","U",75,0,2272,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",13,"Sign - Loan","U",76,0,4323,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",22,"Ounce - Both","U",77,3,4712,1,NA,NA,"both",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",62,"Morning - Temperature","U",78,2,5152,1,NA,NA,"temperature",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",49,"Children - Mirror","U",79,2,5407,1,NA,NA,"",1,"recallproc2"
"D_JOL D 2",120,1,"BlockProc2","Block2",82,"Main - Scar","U",80,2,2307,1,NA,NA,"sew",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",42,"Flip - Turn","F",1,80,3223,1,NA,NA,"turn",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",48,"Windshield - Car","F",2,75,7166,1,NA,NA,"car",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",37,"Villain - Bad","F",3,30,5036,1,NA,NA,"bad",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",7,"Penguin - Bird","F",4,80,4973,1,NA,NA,"bird",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",68,"Actress - Star","F",5,45,3103,1,NA,NA,"star",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",83,"Thimble - Thread","F",6,NA,1276,1,NA,NA,"thread",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",77,"Revenge - Even","F",7,50,4891,1,NA,NA,"even",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",69,"Balloon - Pop","F",8,20,6571,1,NA,NA,"pop",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",10,"Strawberry - Fruit","F",9,100,4348,1,NA,NA,"fruit",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",27,"Favorite - Best","F",10,10,4189,1,NA,NA,"best",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",70,"Panther - Cat","F",11,50,7655,1,NA,NA,"cat",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",66,"Breakable - Glass","F",12,50,2404,1,NA,NA,"promise",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",31,"Coffin - Dead","F",13,40,5600,1,NA,NA,"dead",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",26,"Aircraft - Plane","F",14,40,9376,1,NA,NA,"plane",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",74,"Sardine - Fish","F",15,40,2281,1,NA,NA,"fish",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",80,"League - Baseball","F",16,65,4071,1,NA,NA,"baseball",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",54,"Banker - Money","F",17,NA,1086,1,NA,NA,"bank",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",59,"Truthful - Honest","F",18,90,2881,1,NA,NA,"honest",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",15,"Nap - Sleep","F",19,40,3678,1,NA,NA,"sleep",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",41,"Brawl - Fight","F",20,56,2592,1,NA,NA,"fight",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",76,"Long - Extension","B",21,50,2573,1,NA,NA,"hands",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",65,"Game - Clue","B",22,30,5447,1,NA,NA,"play",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",30,"Tie - Shoelace","B",23,60,2233,1,NA,NA,"tree",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",16,"Mystery - Detective","B",24,15,4451,1,NA,NA,"shoes",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",73,"End - Adjourn","B",25,80,5577,1,NA,NA,"detective",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",67,"Dog - Furry","B",26,20,3343,1,NA,NA,"adjourn",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",12,"Trash - Litter","B",27,45,3552,1,NA,NA,"furry",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",85,"Red - Cherry","B",28,70,2211,1,NA,NA,"can",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",64,"Head - Scalp","B",29,NA,4589,1,NA,NA,"hair",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",81,"Car - Driver","B",30,65,2838,1,NA,NA,"face",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",78,"Cut - Chop","B",31,50,2901,1,NA,NA,"driver",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",8,"Donkey - Mule","B",32,70,5425,1,NA,NA,"hurt",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",19,"Paper - Document","B",33,0,4750,1,NA,NA,"mule",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",60,"Smell - Incense","B",34,0,6035,1,NA,NA,"line",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",35,"Eat - Dine","B",35,15,4517,1,NA,NA,"nose",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",61,"Scissors - Shears","B",36,10,5373,1,NA,NA,"food",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",63,"Fight - Feud","B",37,50,3012,1,NA,NA,"shears",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",22,"Plant - Cactus","B",38,70,3822,1,NA,NA,"feud",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",9,"Cold - Chill","B",39,60,2931,1,NA,NA,"ice",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",17,"Love - Affection","B",40,0,5933,1,NA,NA,"life",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",13,"Shave - Razor","S",41,10,4001,1,NA,NA,"cream",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",56,"Equal - Rights","S",42,100,2074,1,NA,NA,"rights",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",75,"Jar - Mason","S",43,0,1668,1,NA,NA,"jam",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",33,"Wax - Candle","S",44,80,3123,1,NA,NA,"candle",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",51,"Bracelet - Wrist","S",45,50,8397,1,NA,NA,"wrist",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",20,"Carbon - Element","S",46,70,3204,1,NA,NA,"element",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",47,"Away - Gone","S",47,60,2120,1,NA,NA,"gone",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",84,"Drink - Water","S",48,70,2662,1,NA,NA,"alcohol",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",39,"Ground - Earth","S",49,50,4017,1,NA,NA,"earth",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",58,"Lonely - Alone","S",50,77,2975,1,NA,NA,"alo",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",18,"Seatbelt - Safety","S",51,60,2478,1,NA,NA,"dry",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",23,"Lie - Truth","S",52,80,2109,1,NA,NA,"car",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",36,"Communication - Phone","S",53,40,5280,1,NA,NA,"detector",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",32,"Reel - Rod","S",54,6,3522,1,NA,NA,"phone",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",52,"Tick - Flea","S",55,40,4413,1,NA,NA,"rod",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",46,"Noise - Loud","S",56,60,3588,1,NA,NA,"tock",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",40,"Have - Own","S",57,20,61769,1,NA,NA,"loud",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",28,"Temper - Tantrum","S",58,0,8852,1,NA,NA,"tantru",1,"recallproc2"
"D_JOL D 2",124,1,"BlockProc2","Block2",29,"Tan - Sun","S",59,15,4095,1,NA,NA,"give",1,"recallproc2"
